year,basin,region,no,name,datetime,intensity,lat,lon
2006,SP,MM,9,TAM,2006-01-07:18:00:00,NR,-15,179.4
2006,SP,MM,10,TAM,2006-01-07:21:00:00,NR,-15.0076,179.1
2006,SP,MM,11,TAM,2006-01-08:00:00:00,NR,-15,178.8
2006,SP,MM,12,TAM,2006-01-08:03:00:00,NR,-14.9499,178.592
2006,SP,MM,13,TAM,2006-01-08:06:00:00,NR,-14.9,178.4
2006,SP,MM,14,TAM,2006-01-08:09:00:00,NR,-14.9,178.15
2006,SP,MM,15,TAM,2006-01-08:12:00:00,NR,-14.9,177.9
2006,SP,MM,16,TAM,2006-01-08:15:00:00,NR,-14.8575,177.677
2006,SP,MM,17,TAM,2006-01-08:18:00:00,NR,-14.8,177.5
2006,SP,MM,18,TAM,2006-01-08:21:00:00,NR,-14.7574,177.4
2006,SP,MM,19,TAM,2006-01-09:00:00:00,NR,-14.7,177.3
2006,SP,MM,20,TAM,2006-01-09:03:00:00,NR,-14.6075,177.1
2006,SP,MM,21,TAM,2006-01-09:06:00:00,NR,-14.5,176.9
2006,SP,MM,22,TAM,2006-01-09:09:00:00,NR,-14.4,176.785
2006,SP,MM,23,TAM,2006-01-09:12:00:00,NR,-14.3,176.7
2006,SP,MM,24,TAM,2006-01-09:15:00:00,NR,-14.2075,176.593
2006,SP,MM,25,TAM,2006-01-09:18:00:00,NR,-14.1,176.5
2006,SP,MM,26,TAM,2006-01-09:21:00:00,NR,-13.95,176.45
2006,SP,MM,27,TAM,2006-01-10:00:00:00,NR,-13.8,176.4
2006,SP,MM,28,TAM,2006-01-10:03:00:00,NR,-13.7075,176.3
2006,SP,MM,29,TAM,2006-01-10:06:00:00,NR,-13.6,176.2
2006,SP,MM,30,TAM,2006-01-10:09:00:00,NR,-13.4075,176.112
2006,SP,MM,31,TAM,2006-01-10:12:00:00,NR,-13.2,176.1
2006,SP,MM,32,TAM,2006-01-10:15:00:00,NR,-13.0049,176.19
2006,SP,MM,33,TAM,2006-01-10:18:00:00,NR,-12.9,176.4
2006,SP,MM,34,TAM,2006-01-10:21:00:00,NR,-12.9475,176.705
2006,SP,MM,35,TAM,2006-01-11:00:00:00,NR,-13.1,177.1
2006,SP,MM,36,TAM,2006-01-11:03:00:00,NR,-13.2772,177.49
2006,SP,MM,37,TAM,2006-01-11:06:00:00,TS,-13.3333,178.2
2006,SP,MM,38,TAM,2006-01-11:09:00:00,TS,-13.5016,178.907
2006,SP,MM,39,TAM,2006-01-11:12:00:00,TS,-13.7,179.5
2006,SP,MM,40,TAM,2006-01-11:15:00:00,TS,-13.9047,179.922
2006,SP,MM,41,TAM,2006-01-11:18:00:00,TS,-14.1333,180.333
2006,SP,MM,42,TAM,2006-01-11:21:00:00,TS,-14.3573,180.815
2006,SP,MM,43,TAM,2006-01-12:00:00:00,TS,-14.5615,181.377
2006,SP,MM,44,TAM,2006-01-12:03:00:00,TS,-14.7251,181.976
2006,SP,MM,45,TAM,2006-01-12:06:00:00,TS,-14.9067,182.653
2006,SP,MM,46,TAM,2006-01-12:09:00:00,TS,-15.1488,183.431
2006,SP,MM,47,TAM,2006-01-12:12:00:00,TS,-15.45,184.25
2006,SP,MM,48,TAM,2006-01-12:15:00:00,TS,-15.766,185.012
2006,SP,MM,49,TAM,2006-01-12:18:00:00,TS,-16.15,185.75
2006,SP,MM,50,TAM,2006-01-12:21:00:00,TS,-16.6046,186.468
2006,SP,MM,51,TAM,2006-01-13:00:00:00,TS,-17.15,187.2
2006,SP,MM,52,TAM,2006-01-13:03:00:00,TS,-17.7254,188.034
2006,SP,MM,53,TAM,2006-01-13:06:00:00,TS,-18.45,188.8
2006,SP,MM,54,TAM,2006-01-13:09:00:00,TS,-19.3034,189.339
2006,SP,MM,55,TAM,2006-01-13:12:00:00,TS,-20.45,189.8
2006,SP,MM,56,TAM,2006-01-13:15:00:00,TS,-21.9701,190.336
2006,SP,MM,57,TAM,2006-01-13:18:00:00,TS,-23.7,190.9
2006,SP,MM,58,TAM,2006-01-13:21:00:00,TS,-25.351,191.473
2006,SP,MM,59,TAM,2006-01-14:00:00:00,TS,-27.0923,192.092
2006,SP,MM,60,TAM,2006-01-14:03:00:00,TS,-28.9842,192.829
2006,SP,MM,61,TAM,2006-01-14:06:00:00,MX,-30.7857,193.557
2006,SP,MM,62,TAM,2006-01-14:09:00:00,NR,-31.5999,193.866
2006,SP,MM,63,TAM,2006-01-14:12:00:00,NR,-33,194
2006,SP,MM,64,TAM,2006-01-14:15:00:00,NR,-35.4254,194.025
2006,SP,MM,65,TAM,2006-01-14:18:00:00,NR,-38.5,194
2006,NI,AS,1,NOT_NAMED,2006-01-13:09:00:00,NR,4.5625,77.6149
2006,NI,AS,2,NOT_NAMED,2006-01-13:12:00:00,TS,4.92,77.08
2006,NI,AS,3,NOT_NAMED,2006-01-13:15:00:00,TS,5.33583,76.6454
2006,NI,AS,4,NOT_NAMED,2006-01-13:18:00:00,TS,5.64631,76.2721
2006,NI,AS,5,NOT_NAMED,2006-01-13:21:00:00,TS,5.73598,75.943
2006,NI,AS,6,NOT_NAMED,2006-01-14:00:00:00,TS,5.7,75.6
2006,NI,AS,7,NOT_NAMED,2006-01-14:03:00:00,TS,5.78997,75.1462
2006,NI,AS,8,NOT_NAMED,2006-01-14:06:00:00,TS,6.85,74.2
2006,NI,AS,9,NOT_NAMED,2006-01-14:09:00:00,TS,6.87873,73.75
2006,NI,AS,10,NOT_NAMED,2006-01-14:12:00:00,TS,6.9,73.3
2006,NI,AS,11,NOT_NAMED,2006-01-14:15:00:00,TS,6.94283,72.9043
2006,NI,AS,12,NOT_NAMED,2006-01-14:18:00:00,TS,7,72.7
2006,NI,AS,13,NOT_NAMED,2006-01-14:21:00:00,TS,7.06398,72.286
2006,NI,AS,14,NOT_NAMED,2006-01-15:00:00:00,TS,7.1,71.9
2006,NI,AS,15,NOT_NAMED,2006-01-15:03:00:00,TS,7.01496,71.4499
2006,NI,AS,16,NOT_NAMED,2006-01-15:06:00:00,NR,6.9,71
2006,NI,AS,17,NOT_NAMED,2006-01-15:09:00:00,NR,6.82748,70.5425
2006,NI,AS,18,NOT_NAMED,2006-01-15:12:00:00,NR,6.8,70.1
2006,NI,AS,19,NOT_NAMED,2006-01-15:15:00:00,NR,6.81247,69.685
2006,NI,AS,20,NOT_NAMED,2006-01-15:18:00:00,NR,6.9,69.3
2006,NI,AS,21,NOT_NAMED,2006-01-15:21:00:00,NR,7.06247,68.935
2006,NI,AS,22,NOT_NAMED,2006-01-16:00:00:00,NR,7.3,68.6
2006,NI,AS,23,NOT_NAMED,2006-01-16:03:00:00,NR,7.59245,68.3
2006,NI,AS,24,NOT_NAMED,2006-01-16:06:00:00,NR,7.9,68
2006,NI,AS,25,NOT_NAMED,2006-01-16:09:00:00,NR,8.18736,67.695
2006,NI,AS,26,NOT_NAMED,2006-01-16:12:00:00,NR,8.4,67.3
2006,NI,AS,27,NOT_NAMED,2006-01-16:15:00:00,NR,8.43502,66.7447
2006,NI,AS,28,NOT_NAMED,2006-01-16:18:00:00,NR,8.5,66.1
2006,NI,AS,29,NOT_NAMED,2006-01-16:21:00:00,NR,8.81239,65.4651
2006,NI,AS,30,NOT_NAMED,2006-01-17:00:00:00,NR,9.2,64.8
2006,NI,AS,31,NOT_NAMED,2006-01-17:03:00:00,NR,9.54494,64.1001
2006,NI,AS,32,NOT_NAMED,2006-01-17:06:00:00,NR,9.8,63.4
2006,NI,AS,33,NOT_NAMED,2006-01-17:09:00:00,NR,9.91741,62.7274
2006,NI,AS,34,NOT_NAMED,2006-01-17:12:00:00,NR,9.9,62.1
2006,NI,AS,35,NOT_NAMED,2006-01-17:15:00:00,NR,9.77983,61.5349
2006,NI,AS,36,NOT_NAMED,2006-01-17:18:00:00,NR,9.6,61
2006,NI,AS,37,NOT_NAMED,2006-01-17:21:00:00,NR,9.42742,60.4499
2006,NI,AS,38,NOT_NAMED,2006-01-18:00:00:00,NR,9.3,59.9
2006,NI,AS,39,NOT_NAMED,2006-01-18:03:00:00,NR,9.26984,59.3651
2006,NI,AS,40,NOT_NAMED,2006-01-18:06:00:00,NR,9.3,58.8
2006,NI,AS,41,NOT_NAMED,2006-01-18:09:00:00,NR,9.35746,58.1651
2006,NI,AS,42,NOT_NAMED,2006-01-18:12:00:00,NR,9.4,57.5
2006,NI,AS,43,NOT_NAMED,2006-01-18:15:00:00,NR,9.36488,56.8499
2006,NI,AS,44,NOT_NAMED,2006-01-18:18:00:00,NR,9.3,56.2
2006,NI,AS,45,NOT_NAMED,2006-01-18:21:00:00,NR,9.26488,55.5501
2006,NI,AS,46,NOT_NAMED,2006-01-19:00:00:00,NR,9.2,54.9
2006,NI,AS,47,NOT_NAMED,2006-01-19:03:00:00,NR,9.07023,54.2498
2006,NI,AS,48,NOT_NAMED,2006-01-19:06:00:00,NR,8.9,53.6
2006,SI,WA,1,DARYL,2006-01-17:00:00:00,NR,-15.3,125.6
2006,SI,WA,2,DARYL,2006-01-17:03:00:00,NR,-15.29,125.462
2006,SI,WA,3,DARYL,2006-01-17:06:00:00,NR,-15.3,125.3
2006,SI,WA,4,DARYL,2006-01-17:09:00:00,NR,-15.3425,125.1
2006,SI,WA,5,DARYL,2006-01-17:12:00:00,NR,-15.4,124.9
2006,SI,WA,6,DARYL,2006-01-17:15:00:00,NR,-15.45,124.75
2006,SI,WA,7,DARYL,2006-01-17:18:00:00,NR,-15.5,124.6
2006,SI,WA,8,DARYL,2006-01-17:21:00:00,NR,-15.55,124.422
2006,SI,WA,9,DARYL,2006-01-18:00:00:00,NR,-15.6,124.2
2006,SI,WA,10,DARYL,2006-01-18:03:00:00,NR,-15.6501,123.893
2006,SI,WA,11,DARYL,2006-01-18:06:00:00,NR,-15.7,123.6
2006,SI,WA,12,DARYL,2006-01-18:09:00:00,NR,-15.7574,123.42
2006,SI,WA,13,DARYL,2006-01-18:12:00:00,TS,-15.8667,123.233
2006,SI,WA,14,DARYL,2006-01-18:15:00:00,TS,-15.8851,123.031
2006,SI,WA,15,DARYL,2006-01-18:18:00:00,TS,-15.92,122.86
2006,SI,WA,16,DARYL,2006-01-18:21:00:00,TS,-16.0199,122.744
2006,SI,WA,17,DARYL,2006-01-19:00:00:00,TS,-16.1667,122.6
2006,SI,WA,18,DARYL,2006-01-19:03:00:00,TS,-16.3618,122.263
2006,SI,WA,19,DARYL,2006-01-19:06:00:00,TS,-16.5667,121.9
2006,SI,WA,20,DARYL,2006-01-19:09:00:00,TS,-16.7315,121.687
2006,SI,WA,21,DARYL,2006-01-19:12:00:00,TS,-16.8667,121.5
2006,SI,WA,22,DARYL,2006-01-19:15:00:00,TS,-16.9593,121.221
2006,SI,WA,23,DARYL,2006-01-19:18:00:00,TS,-17.0667,120.967
2006,SI,WA,24,DARYL,2006-01-19:21:00:00,TS,-17.2291,120.837
2006,SI,WA,25,DARYL,2006-01-20:00:00:00,TS,-17.4667,120.733
2006,SI,WA,26,DARYL,2006-01-20:03:00:00,TS,-17.8139,120.612
2006,SI,WA,27,DARYL,2006-01-20:06:00:00,TS,-18.1667,120.367
2006,SI,WA,28,DARYL,2006-01-20:09:00:00,TS,-18.4057,119.916
2006,SI,WA,29,DARYL,2006-01-20:12:00:00,TS,-18.6,119.3
2006,SI,WA,30,DARYL,2006-01-20:15:00:00,TS,-18.808,118.557
2006,SI,WA,31,DARYL,2006-01-20:18:00:00,TS,-19,117.833
2006,SI,WA,32,DARYL,2006-01-20:21:00:00,TS,-19.1763,117.302
2006,SI,WA,33,DARYL,2006-01-21:00:00:00,TS,-19.3333,116.9
2006,SI,WA,34,DARYL,2006-01-21:03:00:00,TS,-19.4715,116.567
2006,SI,WA,35,DARYL,2006-01-21:06:00:00,TS,-19.6,116.3
2006,SI,WA,36,DARYL,2006-01-21:09:00:00,TS,-19.7358,116.04
2006,SI,WA,37,DARYL,2006-01-21:12:00:00,TS,-19.8667,115.8
2006,SI,WA,38,DARYL,2006-01-21:15:00:00,TS,-19.9908,115.569
2006,SI,WA,39,DARYL,2006-01-21:18:00:00,TS,-20.1,115.333
2006,SI,WA,40,DARYL,2006-01-21:21:00:00,TS,-20.1908,115.084
2006,SI,WA,41,DARYL,2006-01-22:00:00:00,TS,-20.2667,114.8
2006,SI,WA,42,DARYL,2006-01-22:03:00:00,TS,-20.3233,114.457
2006,SI,WA,43,DARYL,2006-01-22:06:00:00,TS,-20.4,114.1
2006,SI,WA,44,DARYL,2006-01-22:09:00:00,TS,-20.5299,113.793
2006,SI,WA,45,DARYL,2006-01-22:12:00:00,TS,-20.7,113.467
2006,SI,WA,46,DARYL,2006-01-22:15:00:00,TS,-20.8422,113.097
2006,SI,WA,47,DARYL,2006-01-22:18:00:00,MX,-21.1182,112.609
2006,SI,WA,48,DARYL,2006-01-22:21:00:00,MX,-21.6217,111.974
2006,SI,WA,49,DARYL,2006-01-23:00:00:00,MX,-22.1889,111.256
2006,SI,WA,50,DARYL,2006-01-23:03:00:00,MX,-22.6,110.527
2006,SI,WA,51,DARYL,2006-01-23:06:00:00,MX,-23,109.9
2006,SI,WA,52,DARYL,2006-01-23:09:00:00,MX,-23.4751,109.371
2006,SI,WA,53,DARYL,2006-01-23:12:00:00,MX,-24,108.9
2006,SI,MM,1,BOLOETSE,2006-01-20:12:00:00,TS,-10.6,53.4
2006,SI,MM,2,BOLOETSE,2006-01-20:15:00:00,TS,-10.7025,53.685
2006,SI,MM,3,BOLOETSE,2006-01-20:18:00:00,TS,-10.8,54
2006,SI,MM,4,BOLOETSE,2006-01-20:21:00:00,TS,-10.8925,54.3575
2006,SI,MM,5,BOLOETSE,2006-01-21:00:00:00,TS,-11,54.7
2006,SI,MM,6,BOLOETSE,2006-01-21:03:00:00,TS,-11.1349,54.965
2006,SI,MM,7,BOLOETSE,2006-01-21:06:00:00,TS,-11.3,55.2
2006,SI,MM,8,BOLOETSE,2006-01-21:09:00:00,TS,-11.485,55.45
2006,SI,MM,9,BOLOETSE,2006-01-21:12:00:00,TS,-11.7,55.7
2006,SI,MM,10,BOLOETSE,2006-01-21:15:00:00,TS,-11.935,55.9575
2006,SI,MM,11,BOLOETSE,2006-01-21:18:00:00,TS,-12.2,56.2
2006,SI,MM,12,BOLOETSE,2006-01-21:21:00:00,TS,-12.4925,56.4225
2006,SI,MM,13,BOLOETSE,2006-01-22:00:00:00,TS,-12.8,56.6
2006,SI,MM,14,BOLOETSE,2006-01-22:03:00:00,TS,-13.1,56.7375
2006,SI,MM,15,BOLOETSE,2006-01-22:06:00:00,TS,-13.4,56.8
2006,SI,MM,16,BOLOETSE,2006-01-22:09:00:00,TS,-13.7,56.795
2006,SI,MM,17,BOLOETSE,2006-01-22:12:00:00,TS,-14.2,56.6333
2006,SI,MM,18,BOLOETSE,2006-01-22:15:00:00,TS,-14.605,56.4201
2006,SI,MM,19,BOLOETSE,2006-01-22:18:00:00,TS,-14.96,56.18
2006,SI,MM,20,BOLOETSE,2006-01-22:21:00:00,TS,-15.2717,55.9241
2006,SI,MM,21,BOLOETSE,2006-01-23:00:00:00,TS,-15.5333,55.6667
2006,SI,MM,22,BOLOETSE,2006-01-23:03:00:00,TS,-15.8049,55.4241
2006,SI,MM,23,BOLOETSE,2006-01-23:06:00:00,TS,-16.0667,55.1667
2006,SI,MM,24,BOLOETSE,2006-01-23:09:00:00,TS,-16.305,54.8741
2006,SI,MM,25,BOLOETSE,2006-01-23:12:00:00,TS,-16.5333,54.5667
2006,SI,MM,26,BOLOETSE,2006-01-23:15:00:00,TS,-16.7716,54.2691
2006,SI,MM,27,BOLOETSE,2006-01-23:18:00:00,TS,-17,53.9667
2006,SI,MM,28,BOLOETSE,2006-01-23:21:00:00,TS,-17.205,53.6524
2006,SI,MM,29,BOLOETSE,2006-01-24:00:00:00,TS,-17.4,53.3333
2006,SI,MM,30,BOLOETSE,2006-01-24:03:00:00,TS,-17.5999,53.0166
2006,SI,MM,31,BOLOETSE,2006-01-24:06:00:00,TS,-17.8,52.7
2006,SI,MM,32,BOLOETSE,2006-01-24:09:00:00,TS,-18.01,52.3708
2006,SI,MM,33,BOLOETSE,2006-01-24:12:00:00,TS,-18.2,52.0667
2006,SI,MM,34,BOLOETSE,2006-01-24:15:00:00,TS,-18.3333,51.8157
2006,SI,MM,35,BOLOETSE,2006-01-24:18:00:00,TS,-18.4667,51.6
2006,SI,MM,36,BOLOETSE,2006-01-24:21:00:00,TS,-18.6417,51.3825
2006,SI,MM,37,BOLOETSE,2006-01-25:00:00:00,TS,-18.8667,51.2
2006,SI,MM,38,BOLOETSE,2006-01-25:03:00:00,TS,-19.1391,51.0608
2006,SI,MM,39,BOLOETSE,2006-01-25:06:00:00,TS,-19.4667,50.9667
2006,SI,MM,40,BOLOETSE,2006-01-25:09:00:00,TS,-19.8325,50.9066
2006,SI,MM,41,BOLOETSE,2006-01-25:12:00:00,TS,-20.2333,50.8667
2006,SI,MM,42,BOLOETSE,2006-01-25:15:00:00,TS,-20.65,50.8167
2006,SI,MM,43,BOLOETSE,2006-01-25:18:00:00,TS,-21.0667,50.7667
2006,SI,MM,44,BOLOETSE,2006-01-25:21:00:00,TS,-21.465,50.7191
2006,SI,MM,45,BOLOETSE,2006-01-26:00:00:00,TS,-21.8333,50.6667
2006,SI,MM,46,BOLOETSE,2006-01-26:03:00:00,TS,-22.1675,50.5851
2006,SI,MM,47,BOLOETSE,2006-01-26:06:00:00,TS,-22.4667,50.5333
2006,SI,MM,48,BOLOETSE,2006-01-26:09:00:00,TS,-22.7758,50.5657
2006,SI,MM,49,BOLOETSE,2006-01-26:12:00:00,TS,-23,50.6333
2006,SI,MM,50,BOLOETSE,2006-01-26:15:00:00,TS,-23.0908,50.6859
2006,SI,MM,51,BOLOETSE,2006-01-26:18:00:00,TS,-23.0667,50.7333
2006,SI,MM,52,BOLOETSE,2006-01-26:21:00:00,TS,-22.9725,50.7742
2006,SI,MM,53,BOLOETSE,2006-01-27:00:00:00,TS,-22.8333,50.8
2006,SI,MM,54,BOLOETSE,2006-01-27:03:00:00,TS,-22.7142,50.8125
2006,SI,MM,55,BOLOETSE,2006-01-27:06:00:00,TS,-22.6,50.8
2006,SI,MM,56,BOLOETSE,2006-01-27:09:00:00,TS,-22.505,50.7675
2006,SI,MM,57,BOLOETSE,2006-01-27:12:00:00,TS,-22.4,50.7
2006,SI,MM,58,BOLOETSE,2006-01-27:15:00:00,TS,-22.255,50.6008
2006,SI,MM,59,BOLOETSE,2006-01-27:18:00:00,TS,-22.1,50.4667
2006,SI,MM,60,BOLOETSE,2006-01-27:21:00:00,TS,-21.9616,50.3201
2006,SI,MM,61,BOLOETSE,2006-01-28:00:00:00,TS,-21.8333,50.1333
2006,SI,MM,62,BOLOETSE,2006-01-28:03:00:00,TS,-21.7217,49.8859
2006,SI,MM,63,BOLOETSE,2006-01-28:06:00:00,TS,-21.6,49.6333
2006,SI,MM,64,BOLOETSE,2006-01-28:09:00:00,TS,-21.4433,49.4451
2006,SI,MM,65,BOLOETSE,2006-01-28:12:00:00,TS,-21.2667,49.2667
2006,SI,MM,66,BOLOETSE,2006-01-28:15:00:00,TS,-21.0883,49.0701
2006,SI,MM,67,BOLOETSE,2006-01-28:18:00:00,TS,-20.9,48.8333
2006,SI,MM,68,BOLOETSE,2006-01-28:21:00:00,TS,-20.6799,48.5465
2006,SI,MM,69,BOLOETSE,2006-01-29:00:00:00,TS,-20.5,48.2
2006,SI,MM,70,BOLOETSE,2006-01-29:03:00:00,TS,-20.4298,47.8211
2006,SI,MM,71,BOLOETSE,2006-01-29:06:00:00,TS,-20.4,47.3667
2006,SI,MM,72,BOLOETSE,2006-01-29:09:00:00,TS,-20.3607,46.8328
2006,SI,MM,73,BOLOETSE,2006-01-29:12:00:00,TS,-20.2667,46.2333
2006,SI,MM,74,BOLOETSE,2006-01-29:15:00:00,TS,-20.0735,45.5799
2006,SI,MM,75,BOLOETSE,2006-01-29:18:00:00,TS,-19.8,44.9667
2006,SI,MM,76,BOLOETSE,2006-01-29:21:00:00,TS,-19.4889,44.4809
2006,SI,MM,77,BOLOETSE,2006-01-30:00:00:00,TS,-19.1333,44.1
2006,SI,MM,78,BOLOETSE,2006-01-30:03:00:00,TS,-18.7248,43.8068
2006,SI,MM,79,BOLOETSE,2006-01-30:06:00:00,TS,-18.3667,43.5333
2006,SI,MM,80,BOLOETSE,2006-01-30:09:00:00,TS,-18.115,43.1865
2006,SI,MM,81,BOLOETSE,2006-01-30:12:00:00,TS,-18.0333,42.8
2006,SI,MM,82,BOLOETSE,2006-01-30:15:00:00,TS,-18.1541,42.3886
2006,SI,MM,83,BOLOETSE,2006-01-30:18:00:00,TS,-18.4,41.9667
2006,SI,MM,84,BOLOETSE,2006-01-30:21:00:00,TS,-18.6474,41.5642
2006,SI,MM,85,BOLOETSE,2006-01-31:00:00:00,TS,-18.9,41.1667
2006,SI,MM,86,BOLOETSE,2006-01-31:03:00:00,TS,-19.1174,40.7641
2006,SI,MM,87,BOLOETSE,2006-01-31:06:00:00,TS,-19.3,40.3667
2006,SI,MM,88,BOLOETSE,2006-01-31:09:00:00,TS,-19.4683,39.9709
2006,SI,MM,89,BOLOETSE,2006-01-31:12:00:00,TS,-19.5667,39.6
2006,SI,MM,90,BOLOETSE,2006-01-31:15:00:00,TS,-19.5608,39.2607
2006,SI,MM,91,BOLOETSE,2006-01-31:18:00:00,TS,-19.5,38.9667
2006,SI,MM,92,BOLOETSE,2006-01-31:21:00:00,TS,-19.45,38.7083
2006,SI,MM,93,BOLOETSE,2006-02-01:00:00:00,TS,-19.4,38.5
2006,SI,MM,94,BOLOETSE,2006-02-01:03:00:00,TS,-19.3717,38.31
2006,SI,MM,95,BOLOETSE,2006-02-01:06:00:00,TS,-19.3333,38.2
2006,SI,MM,96,BOLOETSE,2006-02-01:09:00:00,TS,-19.24,38.2009
2006,SI,MM,97,BOLOETSE,2006-02-01:12:00:00,TS,-19.1667,38.2667
2006,SI,MM,98,BOLOETSE,2006-02-01:15:00:00,TS,-19.1675,38.3234
2006,SI,MM,99,BOLOETSE,2006-02-01:18:00:00,TS,-19.2333,38.4
2006,SI,MM,100,BOLOETSE,2006-02-01:21:00:00,TS,-19.3542,38.5174
2006,SI,MM,101,BOLOETSE,2006-02-02:00:00:00,TS,-19.5,38.6
2006,SI,MM,102,BOLOETSE,2006-02-02:03:00:00,TS,-19.6267,38.5551
2006,SI,MM,103,BOLOETSE,2006-02-02:06:00:00,TS,-19.7333,38.5
2006,SI,MM,104,BOLOETSE,2006-02-02:09:00:00,TS,-19.8,38.5317
