year,basin,region,no,name,datetime,intensity,lat,lon
2014,SP,MM,59,IAN,2014-01-11:06:00:00,TS,-20.45,-173.85
2014,SP,MM,60,IAN,2014-01-11:09:00:00,TS,-21.0112,-173.71
2014,SP,MM,61,IAN,2014-01-11:12:00:00,TS,-21.55,-173.6
2014,SP,MM,62,IAN,2014-01-11:15:00:00,TS,-21.95,-173.44
2014,SP,MM,63,IAN,2014-01-11:18:00:00,TS,-22.35,-173.25
2014,SP,MM,64,IAN,2014-01-11:21:00:00,TS,-22.8775,-173.044
2014,SP,MM,65,IAN,2014-01-12:00:00:00,TS,-23.4571,-172.8
2014,SP,MM,66,IAN,2014-01-12:03:00:00,TS,-24.0143,-172.502
2014,SP,MM,67,IAN,2014-01-12:06:00:00,TS,-24.58,-172.2
2014,SP,MM,68,IAN,2014-01-12:09:00:00,TS,-25.2074,-171.985
2014,SP,MM,69,IAN,2014-01-12:12:00:00,TS,-25.8,-171.78
2014,SP,MM,70,IAN,2014-01-12:15:00:00,TS,-26.2717,-171.58
2014,SP,MM,71,IAN,2014-01-12:18:00:00,TS,-26.7571,-171.4
2014,SP,MM,72,IAN,2014-01-12:21:00:00,TS,-27.3575,-171.24
2014,SP,MM,73,IAN,2014-01-13:00:00:00,TS,-27.95,-171.05
2014,SP,MM,74,IAN,2014-01-13:03:00:00,TS,-28.4012,-170.801
2014,SP,MM,75,IAN,2014-01-13:06:00:00,TS,-28.8,-170.5
2014,SP,MM,76,IAN,2014-01-13:09:00:00,TS,-29.2249,-170.165
2014,SP,MM,77,IAN,2014-01-13:12:00:00,TS,-29.65,-169.8
2014,SP,MM,78,IAN,2014-01-13:15:00:00,TS,-30.0787,-169.432
2014,SP,MM,79,IAN,2014-01-13:18:00:00,TS,-30.5,-169.05
2014,SP,MM,80,IAN,2014-01-13:21:00:00,TS,-30.8994,-168.698
2014,SP,MM,81,IAN,2014-01-14:00:00:00,TS,-31.3,-168.25
2014,SP,MM,82,IAN,2014-01-14:03:00:00,TS,-31.7427,-167.659
2014,SP,MM,83,IAN,2014-01-14:06:00:00,ET,-32.15,-166.85
2014,SP,MM,84,IAN,2014-01-14:09:00:00,ET,-32.4448,-165.766
2014,SP,MM,85,IAN,2014-01-14:12:00:00,ET,-32.7,-164.6
2014,SP,MM,86,IAN,2014-01-14:15:00:00,ET,-32.9934,-163.661
2014,SP,MM,87,IAN,2014-01-14:18:00:00,ET,-33.3,-162.65
2014,SP,MM,88,IAN,2014-01-14:21:00:00,ET,-33.6062,-161.365
2014,SP,MM,89,IAN,2014-01-15:00:00:00,ET,-33.9,-159.9
2014,SI,WA,1,COLIN,2014-01-07:06:00:00,NR,-11,103.6
2014,SI,WA,2,COLIN,2014-01-07:09:00:00,NR,-11.4028,102.871
2014,SI,WA,3,COLIN,2014-01-07:12:00:00,TS,-11.425,102.4
2014,SI,WA,4,COLIN,2014-01-07:15:00:00,TS,-11.2459,101.716
2014,SI,WA,5,COLIN,2014-01-07:18:00:00,TS,-10.9857,101.043
2014,SI,WA,6,COLIN,2014-01-07:21:00:00,TS,-10.7984,100.334
2014,SI,WA,7,COLIN,2014-01-08:00:00:00,TS,-10.7,99.45
2014,SI,WA,8,COLIN,2014-01-08:03:00:00,TS,-10.7211,98.4766
2014,SI,WA,9,COLIN,2014-01-08:06:00:00,TS,-10.75,97.45
2014,SI,WA,10,COLIN,2014-01-08:09:00:00,TS,-10.6574,96.4098
2014,SI,WA,11,COLIN,2014-01-08:12:00:00,TS,-10.55,95.4
2014,SI,WA,12,COLIN,2014-01-08:15:00:00,TS,-10.4871,94.4812
2014,SI,WA,13,COLIN,2014-01-08:18:00:00,TS,-10.5,93.6
2014,SI,WA,14,COLIN,2014-01-08:21:00:00,TS,-10.6197,92.7038
2014,SI,WA,15,COLIN,2014-01-09:00:00:00,TS,-10.8,91.8
2014,SI,WA,16,COLIN,2014-01-09:03:00:00,TS,-10.9596,90.8973
2014,SI,MM,17,COLIN,2014-01-09:06:00:00,TS,-11.15,89.95
2014,SI,MM,18,COLIN,2014-01-09:09:00:00,TS,-11.4037,88.9002
2014,SI,MM,19,COLIN,2014-01-09:12:00:00,TS,-11.65,87.85
2014,SI,MM,20,COLIN,2014-01-09:15:00:00,TS,-11.8112,86.8611
2014,SI,MM,21,COLIN,2014-01-09:18:00:00,TS,-11.95,86
2014,SI,MM,22,COLIN,2014-01-09:21:00:00,TS,-12.0946,85.3185
2014,SI,MM,23,COLIN,2014-01-10:00:00:00,TS,-12.3,84.75
2014,SI,MM,24,COLIN,2014-01-10:03:00:00,TS,-12.6274,84.1776
2014,SI,MM,25,COLIN,2014-01-10:06:00:00,TS,-13,83.65
2014,SI,MM,26,COLIN,2014-01-10:09:00:00,TS,-13.3099,83.1485
2014,SI,MM,27,COLIN,2014-01-10:12:00:00,TS,-13.65,82.7
2014,SI,MM,28,COLIN,2014-01-10:15:00:00,TS,-14.0773,82.321
2014,SI,MM,29,COLIN,2014-01-10:18:00:00,TS,-14.55,81.95
2014,SI,MM,30,COLIN,2014-01-10:21:00:00,TS,-15.04,81.5001
2014,SI,MM,31,COLIN,2014-01-11:00:00:00,TS,-15.5,81.05
2014,SI,MM,32,COLIN,2014-01-11:03:00:00,TS,-15.8912,80.6524
2014,SI,MM,33,COLIN,2014-01-11:06:00:00,TS,-16.2,80.3
2014,SI,MM,34,COLIN,2014-01-11:09:00:00,TS,-16.4112,79.981
2014,SI,MM,35,COLIN,2014-01-11:12:00:00,TS,-16.6,79.7
2014,SI,MM,36,COLIN,2014-01-11:15:00:00,TS,-16.8637,79.4462
2014,SI,MM,37,COLIN,2014-01-11:18:00:00,TS,-17.15,79.2
2014,SI,MM,38,COLIN,2014-01-11:21:00:00,TS,-17.4212,78.9249
2014,SI,MM,39,COLIN,2014-01-12:00:00:00,TS,-17.7,78.65
2014,SI,MM,40,COLIN,2014-01-12:03:00:00,TS,-17.9661,78.4146
2014,SI,MM,41,COLIN,2014-01-12:06:00:00,TS,-18.3,78.15
2014,SI,MM,42,COLIN,2014-01-12:09:00:00,TS,-18.7774,77.8087
2014,SI,MM,43,COLIN,2014-01-12:12:00:00,TS,-19.3,77.4
2014,SI,MM,44,COLIN,2014-01-12:15:00:00,TS,-19.7463,76.9248
2014,SI,MM,45,COLIN,2014-01-12:18:00:00,TS,-20.2,76.45
2014,SI,MM,46,COLIN,2014-01-12:21:00:00,TS,-20.6798,76.0705
2014,SI,MM,47,COLIN,2014-01-13:00:00:00,TS,-21.25,75.7
2014,SI,MM,48,COLIN,2014-01-13:03:00:00,TS,-21.9851,75.2466
2014,SI,MM,49,COLIN,2014-01-13:06:00:00,TS,-22.75,74.8
2014,SI,MM,50,COLIN,2014-01-13:09:00:00,TS,-23.4199,74.4123
2014,SI,MM,51,COLIN,2014-01-13:12:00:00,TS,-24,74.1
2014,SI,MM,52,COLIN,2014-01-13:15:00:00,TS,-24.4799,73.8658
2014,SI,MM,53,COLIN,2014-01-13:18:00:00,TS,-24.9,73.7
2014,SI,MM,54,COLIN,2014-01-13:21:00:00,TS,-25.3212,73.5598
2014,SI,MM,55,COLIN,2014-01-14:00:00:00,TS,-25.75,73.45
2014,SI,MM,56,COLIN,2014-01-14:03:00:00,TS,-26.2212,73.361
2014,SI,MM,57,COLIN,2014-01-14:06:00:00,TS,-26.7,73.25
2014,SI,MM,58,COLIN,2014-01-14:09:00:00,TS,-27.1501,73.0058
2014,SI,MM,59,COLIN,2014-01-14:12:00:00,TS,-27.6,72.85
2014,SI,MM,60,COLIN,2014-01-14:15:00:00,TS,-28.0748,72.9524
2014,SI,MM,61,COLIN,2014-01-14:18:00:00,MX,-28.55,73.25
2014,SI,MM,62,COLIN,2014-01-14:21:00:00,MX,-28.9921,73.622
2014,SI,MM,63,COLIN,2014-01-15:00:00:00,MX,-29.45,74.15
2014,SI,MM,64,COLIN,2014-01-15:03:00:00,MX,-29.9402,74.7681
2014,SI,MM,65,COLIN,2014-01-15:06:00:00,MX,-30.5,75.6
2014,SI,MM,66,COLIN,2014-01-15:09:00:00,MX,-31.1295,76.6717
2014,SI,MM,67,COLIN,2014-01-15:12:00:00,ET,-31.85,77.95
2014,SI,MM,68,COLIN,2014-01-15:15:00:00,ET,-32.6516,79.3239
2014,SI,MM,69,COLIN,2014-01-15:18:00:00,MX,-33.5,80.8
2014,SI,MM,70,COLIN,2014-01-15:21:00:00,MX,-34.3025,82.2522
2014,SI,MM,71,COLIN,2014-01-16:00:00:00,ET,-35.1429,83.7571
2014,SI,MM,72,COLIN,2014-01-16:03:00:00,ET,-36.0758,85.5431
2014,SI,MM,73,COLIN,2014-01-16:06:00:00,ET,-36.925,87.525
2014,SI,MM,74,COLIN,2014-01-16:09:00:00,ET,-37.3354,89.3035
2014,SI,WA,75,COLIN,2014-01-16:12:00:00,ET,-37.7,91.2
2014,WP,MM,1,LINGLING,2014-01-15:00:00:00,TS,9.6,129.2
2014,WP,MM,2,LINGLING,2014-01-15:03:00:00,TS,9.59,129.223
2014,WP,MM,3,LINGLING,2014-01-15:06:00:00,TS,9.6,129.2
2014,WP,MM,4,LINGLING,2014-01-15:09:00:00,TS,9.64251,129.108
2014,WP,MM,5,LINGLING,2014-01-15:12:00:00,TS,9.7,129
2014,WP,MM,6,LINGLING,2014-01-15:15:00:00,TS,9.75749,128.942
2014,WP,MM,7,LINGLING,2014-01-15:18:00:00,TS,9.8,128.9
2014,WP,MM,8,LINGLING,2014-01-15:21:00:00,TS,9.81499,128.857
2014,WP,MM,9,LINGLING,2014-01-16:00:00:00,TS,9.8,128.8
2014,WP,MM,10,LINGLING,2014-01-16:03:00:00,TS,9.76501,128.7
2014,WP,MM,11,LINGLING,2014-01-16:06:00:00,TS,9.7,128.6
2014,WP,MM,12,LINGLING,2014-01-16:09:00:00,TS,9.60749,128.55
2014,WP,MM,13,LINGLING,2014-01-16:12:00:00,TS,9.5,128.5
2014,WP,MM,14,LINGLING,2014-01-16:15:00:00,TS,9.38501,128.392
2014,WP,MM,15,LINGLING,2014-01-16:18:00:00,TS,9.28,128.32
2014,WP,MM,16,LINGLING,2014-01-16:21:00:00,TS,9.28582,128.313
2014,WP,MM,17,LINGLING,2014-01-17:00:00:00,TS,9.38571,128.257
2014,WP,MM,18,LINGLING,2014-01-17:03:00:00,TS,9.57875,128.098
2014,WP,MM,19,LINGLING,2014-01-17:06:00:00,TS,9.75556,127.9
2014,WP,MM,20,LINGLING,2014-01-17:09:00:00,TS,9.82253,127.691
2014,WP,MM,21,LINGLING,2014-01-17:12:00:00,TS,9.80909,127.527
2014,WP,MM,22,LINGLING,2014-01-17:15:00:00,TS,9.73415,127.446
2014,WP,MM,23,LINGLING,2014-01-17:18:00:00,TS,9.63333,127.433
2014,WP,MM,24,LINGLING,2014-01-17:21:00:00,TS,9.54083,127.475
2014,WP,MM,25,LINGLING,2014-01-18:00:00:00,TS,9.46154,127.562
2014,WP,MM,26,LINGLING,2014-01-18:03:00:00,TS,9.35642,127.664
2014,WP,MM,27,LINGLING,2014-01-18:06:00:00,TS,9.19333,127.78
2014,WP,MM,28,LINGLING,2014-01-18:09:00:00,TS,8.94315,127.915
2014,WP,MM,29,LINGLING,2014-01-18:12:00:00,TS,8.675,128.025
2014,WP,MM,30,LINGLING,2014-01-18:15:00:00,TS,8.46374,128.06
2014,WP,MM,31,LINGLING,2014-01-18:18:00:00,TS,8.275,128.05
2014,WP,MM,32,LINGLING,2014-01-18:21:00:00,TS,8.07813,128.027
2014,WP,MM,33,LINGLING,2014-01-19:00:00:00,TS,7.9,128
2014,WP,MM,34,LINGLING,2014-01-19:03:00:00,TS,7.75874,127.983
2014,WP,MM,35,LINGLING,2014-01-19:06:00:00,TS,7.65333,127.993
2014,WP,MM,36,LINGLING,2014-01-19:09:00:00,TS,7.53072,128.073
2014,WP,MM,37,LINGLING,2014-01-19:12:00:00,TS,7.39231,128.192
2014,WP,MM,38,LINGLING,2014-01-19:15:00:00,TS,7.23832,128.29
2014,WP,MM,39,LINGLING,2014-01-19:18:00:00,TS,7.15,128.34
2014,WP,MM,40,LINGLING,2014-01-19:21:00:00,TS,7.0525,128.425
2014,WP,MM,41,LINGLING,2014-01-20:00:00:00,TS,6.86,128.58
2014,WP,MM,42,LINGLING,2014-01-20:03:00:00,TS,6.72757,128.64
2014,WP,MM,43,LINGLING,2014-01-20:06:00:00,TS,6.3,129
2014,SI,MM,1,DELIWE,2014-01-14:12:00:00,TS,-15.7,43.3
2014,SI,MM,2,DELIWE,2014-01-14:15:00:00,TS,-15.8815,43.6723
2014,SI,MM,3,DELIWE,2014-01-14:18:00:00,TS,-16.05,43.95
2014,SI,MM,4,DELIWE,2014-01-14:21:00:00,TS,-16.1936,44.0826
2014,SI,MM,5,DELIWE,2014-01-15:00:00:00,TS,-16.3,44.2
2014,SI,MM,6,DELIWE,2014-01-15:03:00:00,TS,-16.3126,44.4901
2014,SI,MM,7,DELIWE,2014-01-15:06:00:00,TS,-16.4,44.75
2014,SI,MM,8,DELIWE,2014-01-15:09:00:00,TS,-16.7149,44.8461
2014,SI,MM,9,DELIWE,2014-01-15:12:00:00,TS,-17.15,44.8
2014,SI,MM,10,DELIWE,2014-01-15:15:00:00,TS,-17.6151,44.6303
2014,SI,MM,11,DELIWE,2014-01-15:18:00:00,TS,-18.05,44.4
2014,SI,MM,12,DELIWE,2014-01-15:21:00:00,TS,-18.3437,44.2099
2014,SI,MM,13,DELIWE,2014-01-16:00:00:00,TS,-18.6,44.05
2014,SI,MM,14,DELIWE,2014-01-16:03:00:00,TS,-18.8987,43.9386
2014,SI,MM,15,DELIWE,2014-01-16:06:00:00,TS,-19.25,43.85
2014,SI,MM,16,DELIWE,2014-01-16:09:00:00,TS,-19.6625,43.7611
2014,SI,MM,17,DELIWE,2014-01-16:12:00:00,TS,-20.15,43.65
2014,SI,MM,18,DELIWE,2014-01-16:15:00:00,TS,-20.7212,43.5012
2014,SI,MM,19,DELIWE,2014-01-16:18:00:00,TS,-21.3,43.3
2014,SI,MM,20,DELIWE,2014-01-16:21:00:00,TS,-21.7788,43.0398
2014,SI,MM,21,DELIWE,2014-01-17:00:00:00,TS,-22.25,42.75
2014,SI,MM,22,DELIWE,2014-01-17:03:00:00,TS,-22.77,42.4747
2014,SI,MM,23,DELIWE,2014-01-17:06:00:00,TS,-23.35,42.2
2014,SI,MM,24,DELIWE,2014-01-17:09:00:00,TS,-24.0698,41.9438
2014,SI,MM,25,DELIWE,2014-01-17:12:00:00,TS,-24.7,41.65
2014,SI,MM,26,DELIWE,2014-01-17:15:00:00,TS,-25.0363,41.2573
2014,SI,MM,27,DELIWE,2014-01-17:18:00:00,TS,-25.2,40.85
2014,SI,MM,28,DELIWE,2014-01-17:21:00:00,TS,-25.3037,40.4909
2014,SI,MM,29,DELIWE,2014-01-18:00:00:00,TS,-25.4,40.2
2014,SI,MM,30,DELIWE,2014-01-18:03:00:00,TS,-25.6477,39.9825
2014,SI,MM,31,DELIWE,2014-01-18:06:00:00,TS,-25.85,39.85
2014,SI,MM,32,DELIWE,2014-01-18:09:00:00,TS,-25.855,39.8325
2014,SI,MM,33,DELIWE,2014-01-18:12:00:00,TS,-25.75,40.05
2014,SI,MM,34,DELIWE,2014-01-18:15:00:00,TS,-25.8651,39.8338
2014,SI,MM,35,DELIWE,2014-01-18:18:00:00,TS,-25.65,39.45
2014,SI,MM,36,DELIWE,2014-01-18:21:00:00,TS,-25.3794,39.1021
2014,SI,MM,37,DELIWE,2014-01-19:00:00:00,MX,-25.1,38.8
2014,SI,MM,38,DELIWE,2014-01-19:03:00:00,MX,-24.8749,38.574
2014,SI,MM,39,DELIWE,2014-01-19:06:00:00,MX,-24.65,38.4
2014,SI,MM,40,DELIWE,2014-01-19:09:00:00,MX,-24.3937,38.2237
2014,SI,MM,41,DELIWE,2014-01-19:12:00:00,MX,-24.1,38.1
2014,SI,MM,42,DELIWE,2014-01-19:15:00:00,MX,-23.7312,38.0677
2014,SI,MM,43,DELIWE,2014-01-19:18:00:00,MX,-23.4,38.05
2014,SI,MM,44,DELIWE,2014-01-19:21:00:00,MX,-23.2012,37.9687
2014,SI,MM,45,DELIWE,2014-01-20:00:00:00,MX,-23.1,37.85
2014,SI,MM,46,DELIWE,2014-01-20:03:00:00,MX,-23.0535,37.7048
2014,SI,MM,47,DELIWE,2014-01-20:06:00:00,MX,-23.05,37.55
2014,SI,MM,48,DELIWE,2014-01-20:09:00:00,MX,-23.0462,37.4213
2014,SI,MM,49,DELIWE,2014-01-20:12:00:00,MX,-22.95,37.5
2014,SI,MM,50,DELIWE,2014-01-20:15:00:00,MX,-23.1149,37.5226
2014,SI,MM,51,DELIWE,2014-01-20:18:00:00,MX,-23.1286,37.3
2014,SI,MM,52,DELIWE,2014-01-20:21:00:00,MX,-23.0254,37.0662
2014,SI,MM,53,DELIWE,2014-01-21:00:00:00,MX,-22.82,36.78
2014,SI,MM,54,DELIWE,2014-01-21:03:00:00,TS,-22.5499,36.3703
2014,SI,MM,55,DELIWE,2014-01-21:06:00:00,TS,-22.5,36.2
2014,SI,MM,56,DELIWE,2014-01-21:09:00:00,TS,-22.3674,36.0578
2014,SI,MM,57,DELIWE,2014-01-21:12:00:00,TS,-22.1,35.9
2014,SI,MM,58,DELIWE,2014-01-21:15:00:00,TS,-21.6375,35.6724
2014,SI,MM,59,DELIWE,2014-01-21:18:00:00,TS,-21.1,35.4
2014,SI,MM,60,DELIWE,2014-01-21:21:00:00,TS,-20.6125,35.1075
2014,SI,MM,61,DELIWE,2014-01-22:00:00:00,TS,-20.2,34.8
2014,SI,MM,62,DELIWE,2014-01-22:03:00:00,TS,-19.9126,34.4975
2014,SI,MM,63,DELIWE,2014-01-22:06:00:00,TS,-19.7,34.2
2014,SP,MM,1,DYLAN,2014-01-24:06:00:00,NR,-13,160
